gene_id	CHROM	POS	STRAND	gene_name	gene_locus	reg_locus	promoter
ENSG00000213085	chr1	159869953	-	CCDC19	chr1:159842154-159869953	chr1:159837447-159894523	chr1:159868954-159874953
ENSG00000158710	chr1	159895522	-	TAGLN2	chr1:159887897-159895522	chr1:159874953-159914387	chr1:159894523-159900522
ENSG00000085552	chr1	159915386	-	IGSF9	chr1:159896829-159915386	chr1:159900522-159923045	chr1:159914387-159920386
ENSG00000162723	chr1	159924044	-	SLAMF9	chr1:159921282-159924044	chr1:159920386-160000784	chr1:159923045-159929044
ENSG00000143315	chr1	160001783	-	PIGM	chr1:159997462-160001783	chr1:159929044-160039039	chr1:160000784-160006783
ENSG00000177807	chr1	160040038	-	KCNJ10	chr1:160007257-160040038	chr1:160006783-160046359	chr1:160039039-160045038
ENSG00000162728	chr1	160051359	+	KCNJ9	chr1:160051360-160060353	chr1:160045038-160067480	chr1:160046359-160052358
ENSG00000162729	chr1	160068479	-	IGSF8	chr1:160061130-160068733	chr1:160052358-160080562	chr1:160067480-160073479
ENSG00000018625	chr1	160085562	+	ATP1A2	chr1:160085549-160113381	chr1:160073479-160116359	chr1:160080562-160086561
ENSG00000132681	chr1	160121359	+	ATP1A4	chr1:160121360-160156767	chr1:160086561-160155345	chr1:160116359-160122358
ENSG00000143318	chr1	160160345	+	CASQ1	chr1:160160285-160171676	chr1:160122358-160170126	chr1:160155345-160161344
ENSG00000162734	chr1	160175126	+	PEA15	chr1:160175127-160185166	chr1:160161344-160231242	chr1:160170126-160176125
ENSG00000132716	chr1	160232241	-	DCAF8	chr1:160185505-160254920	chr1:160176125-160253921	chr1:160231242-160237241
ENSG00000258465	chr1	160254920	-	DCAF8	chr1:160187254-160254920	chr1:160237241-160259920	chr1:160253921-160259920
ENSG00000162735	chr1	160254936	-	PEX19	chr1:160246602-160256138	chr1:160253937-160308061	chr1:160253937-160259936
ENSG00000162736	chr1	160313061	+	NCSTN	chr1:160313062-160328742	chr1:160259936-160314060	chr1:160308061-160314060
ENSG00000122218	chr1	160313038	-	COPA	chr1:160259063-160313190	chr1:160312039-160331856	chr1:160312039-160318038
ENSG00000171786	chr1	160336856	+	NHLH1	chr1:160336857-160342638	chr1:160318038-160365375	chr1:160331856-160337855
ENSG00000162738	chr1	160370375	+	VANGL2	chr1:160370376-160398468	chr1:160337855-160492044	chr1:160365375-160371374
ENSG00000162739	chr1	160493043	-	SLAMF6	chr1:160454820-160493052	chr1:160371374-160548295	chr1:160492044-160498043
ENSG00000066294	chr1	160549294	-	CD84	chr1:160510885-160549306	chr1:160498043-160616086	chr1:160548295-160554294
ENSG00000117090	chr1	160617085	-	SLAMF1	chr1:160577890-160617085	chr1:160554294-160680642	chr1:160616086-160622085
ENSG00000117091	chr1	160681641	-	CD48	chr1:160648536-160681641	chr1:160622085-160704054	chr1:160680642-160686641
ENSG00000026751	chr1	160709054	+	SLAMF7	chr1:160709037-160724611	chr1:160686641-160760947	chr1:160704054-160710053
ENSG00000122224	chr1	160765947	+	LY9	chr1:160765864-160798051	chr1:160710053-160831551	chr1:160760947-160766946
ENSG00000122223	chr1	160832550	-	CD244	chr1:160799950-160832692	chr1:160766946-160853961	chr1:160831551-160837550
ENSG00000179914	chr1	160854960	-	ITLN1	chr1:160846329-160854960	chr1:160837550-160923590	chr1:160853961-160859960
ENSG00000158764	chr1	160924589	-	ITLN2	chr1:160914815-160924589	chr1:160859960-160990139	chr1:160923590-160929589
ENSG00000158769	chr1	160991138	-	F11R	chr1:160965001-160991138	chr1:160929589-161007781	chr1:160990139-160996138
ENSG00000215845	chr1	161008780	-	TSTD1	chr1:161007421-161008780	chr1:160996138-161014768	chr1:161007781-161013780
ENSG00000158773	chr1	161015767	-	USF1	chr1:161009041-161015767	chr1:161013780-161038736	chr1:161014768-161020767
ENSG00000186517	chr1	161039735	-	ARHGAP30	chr1:161016736-161039760	chr1:161020767-161058390	chr1:161038736-161044735
ENSG00000143217	chr1	161059389	-	PVRL4	chr1:161040785-161059389	chr1:161044735-161064389	chr1:161058390-161064389
ENSG00000162755	chr1	161068183	+	KLHDC9	chr1:161068151-161070136	chr1:161063183-161082890	chr1:161063183-161069182
ENSG00000158793	chr1	161087890	+	NIT1	chr1:161087876-161095235	chr1:161069182-161088889	chr1:161082890-161088889
ENSG00000143256	chr1	161087901	-	PFDN2	chr1:161070346-161087901	chr1:161086902-161101459	chr1:161086902-161092901
ENSG00000158796	chr1	161102458	-	DEDD	chr1:161090764-161102478	chr1:161092901-161118541	chr1:161101459-161107458
ENSG00000143222	chr1	161123541	+	UFC1	chr1:161122566-161128646	chr1:161107458-161124540	chr1:161118541-161124540
ENSG00000143258	chr1	161129253	+	USP21	chr1:161129240-161135513	chr1:161124253-161131204	chr1:161124253-161130252
ENSG00000143224	chr1	161136204	+	PPOX	chr1:161136200-161147803	chr1:161130252-161146276	chr1:161131204-161137203
ENSG00000158850	chr1	161147275	-	B4GALT3	chr1:161141100-161147287	chr1:161137203-161164104	chr1:161146276-161152275
ENSG00000158864	chr1	161169104	+	NDUFS2	chr1:161166894-161184185	chr1:161152275-161170103	chr1:161164104-161170103
ENSG00000158859	chr1	161168846	-	ADAMTS4	chr1:161154098-161168846	chr1:161167847-161180086	chr1:161167847-161173846
ENSG00000158869	chr1	161185086	+	FCER1G	chr1:161185024-161190489	chr1:161173846-161190792	chr1:161180086-161186085
ENSG00000158882	chr1	161195792	+	TOMM40L	chr1:161195793-161200408	chr1:161186085-161196791	chr1:161190792-161196791
ENSG00000158874	chr1	161193418	-	APOA2	chr1:161192082-161193421	chr1:161192419-161207001	chr1:161192419-161198418
ENSG00000143257	chr1	161208000	-	NR1I3	chr1:161199456-161208092	chr1:161198418-161278763	chr1:161207001-161213000
ENSG00000158887	chr1	161279762	-	MPZ	chr1:161274525-161279762	chr1:161213000-161284762	chr1:161278763-161284762
ENSG00000143252	chr1	161284046	+	SDHC	chr1:161284047-161332984	chr1:161279046-161336665	chr1:161279046-161285045
ENSG00000188931	chr1	161337664	-	C1orf192	chr1:161334521-161337664	chr1:161285045-161470219	chr1:161336665-161342664
ENSG00000143226	chr1	161475219	+	FCGR2A	chr1:161475220-161493803	chr1:161342664-161489035	chr1:161470219-161476218
ENSG00000173110	chr1	161494035	+	HSPA6	chr1:161494036-161496681	chr1:161476218-161518819	chr1:161489035-161495034
ENSG00000203747	chr1	161519818	-	FCGR3A	chr1:161511549-161600917	chr1:161495034-161599997	chr1:161518819-161524818
ENSG00000162747	chr1	161600996	-	FCGR3B	chr1:161592986-161601753	chr1:161524818-161627950	chr1:161599997-161605996
ENSG00000072694	chr1	161632950	+	FCGR2B	chr1:161551101-161648444	chr1:161605996-161671761	chr1:161627950-161633949
ENSG00000132185	chr1	161676761	+	FCRLA	chr1:161676762-161684142	chr1:161633949-161686352	chr1:161671761-161677760
ENSG00000162746	chr1	161691352	+	FCRLB	chr1:161691353-161697933	chr1:161677760-161714559	chr1:161686352-161692351
ENSG00000081721	chr1	161719559	+	DUSP12	chr1:161719548-161727028	chr1:161692351-161731083	chr1:161714559-161720558
ENSG00000118217	chr1	161736083	+	ATF6	chr1:161736084-161933860	chr1:161720558-161992645	chr1:161731083-161737082
ENSG00000162745	chr1	161993644	-	OLFML2B	chr1:161952982-161993644	chr1:161737082-162034565	chr1:161992645-161998644
ENSG00000198929	chr1	162039565	+	NOS1AP	chr1:162039564-162353321	chr1:161998644-162345661	chr1:162034565-162040564
ENSG00000171722	chr1	162346660	-	C1orf111	chr1:162342993-162346660	chr1:162040564-162380917	chr1:162345661-162351660
ENSG00000198574	chr1	162381916	-	SH2D1B	chr1:162365056-162381928	chr1:162351660-162462632	chr1:162380917-162386916
ENSG00000152332	chr1	162467632	+	UHMK1	chr1:162467041-162499419	chr1:162386916-162526322	chr1:162462632-162468631
ENSG00000117143	chr1	162531322	+	UAP1	chr1:162531323-162569627	chr1:162468631-162597254	chr1:162526322-162532321
ENSG00000162733	chr1	162602254	+	DDR2	chr1:162601163-162757190	chr1:162532321-162755535	chr1:162597254-162603253
ENSG00000132196	chr1	162760535	+	HSD17B7	chr1:162760492-162782607	chr1:162603253-163033564	chr1:162755535-162761534
ENSG00000117152	chr1	163038564	+	RGS4	chr1:163038565-163046592	chr1:162761534-163171694	chr1:163033564-163039563
ENSG00000143248	chr1	163172693	-	RGS5	chr1:163080911-163291577	chr1:163039563-163286743	chr1:163171694-163177693
ENSG00000143228	chr1	163291743	+	NUF2	chr1:163236366-163325554	chr1:163177693-164292742	chr1:163286743-163292742
ENSG00000185630	chr1	164528871	+	PBX1	chr1:164524821-164868533	chr1:163523871-165324953	chr1:164523871-164529870
ENSG00000162761	chr1	165325952	-	LMX1A	chr1:165171104-165325952	chr1:164529870-165413434	chr1:165324953-165330952
ENSG00000143171	chr1	165414433	-	RXRG	chr1:165370159-165414433	chr1:165330952-165508243	chr1:165413434-165419433
ENSG00000162763	chr1	165513243	+	LRRC52	chr1:165513244-165533198	chr1:165419433-165595097	chr1:165508243-165514242
ENSG00000143198	chr1	165600097	+	MGST3	chr1:165600098-165631033	chr1:165514242-165667101	chr1:165595097-165601096
ENSG00000143149	chr1	165668100	-	ALDH9A1	chr1:165631453-165668100	chr1:165601096-165737418	chr1:165667101-165673100
ENSG00000143183	chr1	165738417	-	TMCO1	chr1:165696032-165796992	chr1:165673100-165791767	chr1:165737418-165743417
ENSG00000143179	chr1	165796767	+	UCK2	chr1:165796768-165880855	chr1:165743417-166797766	chr1:165791767-165797766
ENSG00000143157	chr1	166809325	+	POGK	chr1:166808681-166825581	chr1:165804325-166844565	chr1:166804325-166810324
ENSG00000152382	chr1	166845564	-	TADA1	chr1:166825747-166845564	chr1:166810324-166943562	chr1:166844565-166850564
ENSG00000143195	chr1	166944561	-	ILDR2	chr1:166882443-166944719	chr1:166850564-166953345	chr1:166943562-166949561
ENSG00000143194	chr1	166958345	+	MAEL	chr1:166958346-166991451	chr1:166949561-167058281	chr1:166953345-166959344
ENSG00000198842	chr1	167063281	+	DUSP27	chr1:167063282-167098402	chr1:166959344-167064280	chr1:167058281-167064280
ENSG00000143167	chr1	167059868	-	GPA33	chr1:167022073-167059868	chr1:167058869-167185065	chr1:167058869-167064868
ENSG00000143190	chr1	167190065	+	POU2F1	chr1:167190066-167396582	chr1:167064868-167486776	chr1:167185065-167191064
ENSG00000198821	chr1	167487775	-	CD247	chr1:167399877-167487847	chr1:167191064-167522005	chr1:167486776-167492775
ENSG00000143162	chr1	167523004	-	CREG1	chr1:167498914-167523004	chr1:167492775-167594329	chr1:167522005-167528004
ENSG00000198771	chr1	167599329	+	RCSD1	chr1:167599330-167675486	chr1:167528004-167686186	chr1:167594329-167600328
ENSG00000197965	chr1	167691186	+	MPZL1	chr1:167690429-167761156	chr1:167600328-167882341	chr1:167686186-167692185
ENSG00000143199	chr1	167883340	-	ADCY10	chr1:167778625-167883453	chr1:167692185-167901055	chr1:167882341-167888340
ENSG00000143164	chr1	167906055	+	DCAF6	chr1:167905021-168045081	chr1:167888340-167907054	chr1:167901055-167907054
ENSG00000143158	chr1	167905278	-	MPC2	chr1:167885967-167906278	chr1:167904279-168105537	chr1:167904279-167910278
ENSG00000143147	chr1	168106536	-	GPR161	chr1:168053997-168106821	chr1:167910278-168143170	chr1:168105537-168111536
ENSG00000143155	chr1	168148170	+	TIPRL	chr1:168148171-168169950	chr1:168111536-168190245	chr1:168143170-168149169
ENSG00000213064	chr1	168195245	+	SFT2D2	chr1:168195176-168222263	chr1:168149169-168245277	chr1:168190245-168196244
ENSG00000143178	chr1	168250277	+	TBX19	chr1:168250278-168283664	chr1:168196244-168512236	chr1:168245277-168251276
ENSG00000143185	chr1	168513235	-	XCL2	chr1:168510003-168513235	chr1:168251276-168540710	chr1:168512236-168518235
ENSG00000143184	chr1	168545710	+	XCL1	chr1:168545711-168551315	chr1:168518235-168697503	chr1:168540710-168546709
ENSG00000143196	chr1	168698502	-	DPT	chr1:168664697-168698502	chr1:168546709-169069934	chr1:168697503-168703502
ENSG00000143153	chr1	169074934	+	ATP1B1	chr1:169074935-169101960	chr1:168703502-169332207	chr1:169069934-169075933
ENSG00000117475	chr1	169337207	+	BLZF1	chr1:169337208-169365778	chr1:169075933-169338206	chr1:169332207-169338206
ENSG00000143156	chr1	169337205	-	NME7	chr1:169101769-169337205	chr1:169336206-169428908	chr1:169336206-169342205
ENSG00000117477	chr1	169429907	-	CCDC181	chr1:169364108-169429907	chr1:169342205-169454242	chr1:169428908-169434907
ENSG00000117479	chr1	169455241	-	SLC19A2	chr1:169433147-169455241	chr1:169434907-169554827	chr1:169454242-169460241
ENSG00000198734	chr1	169555826	-	F5	chr1:169483404-169555826	chr1:169460241-169598351	chr1:169554827-169560826
ENSG00000174175	chr1	169599350	-	SELP	chr1:169558087-169599431	chr1:169560826-169679840	chr1:169598351-169604350
ENSG00000188404	chr1	169680839	-	SELL	chr1:169659808-169680839	chr1:169604350-169702204	chr1:169679840-169685839
ENSG00000007908	chr1	169703203	-	SELE	chr1:169691781-169733846	chr1:169685839-169763108	chr1:169702204-169708203
ENSG00000171806	chr1	169764107	-	METTL18	chr1:169761670-169764107	chr1:169708203-169862077	chr1:169763108-169769107
ENSG00000000457	chr1	169863076	-	SCYL3	chr1:169818772-169863408	chr1:169769107-170042837	chr1:169862077-169868076
ENSG00000075945	chr1	170043836	-	KIFAP3	chr1:169890467-170054349	chr1:169868076-170110141	chr1:170042837-170048836
ENSG00000203740	chr1	170115141	+	METTL11B	chr1:170115142-170136931	chr1:170048836-170496269	chr1:170110141-170116140
ENSG00000120370	chr1	170501269	+	GORAB	chr1:170501270-170522587	chr1:170116140-170628046	chr1:170496269-170502268
ENSG00000116132	chr1	170633046	+	PRRX1	chr1:170631869-170708560	chr1:170502268-171055017	chr1:170628046-170634045
ENSG00000007933	chr1	171060017	+	FMO3	chr1:171060018-171086959	chr1:170634045-171102240	chr1:171055017-171061016
ENSG00000117507	chr1	171107240	+	FMO6P	chr1:171106879-171130707	chr1:171061016-171149387	chr1:171102240-171108239
ENSG00000094963	chr1	171154387	+	FMO2	chr1:171154347-171181822	chr1:171108239-171222095	chr1:171149387-171155386
ENSG00000010932	chr1	171227095	+	FMO1	chr1:171217638-171255117	chr1:171155386-171278372	chr1:171222095-171228094
ENSG00000076258	chr1	171283372	+	FMO4	chr1:171283347-171311223	chr1:171228094-171449694	chr1:171278372-171284371
ENSG00000117523	chr1	171454694	+	PRRC2C	chr1:171454651-171562650	chr1:171284371-171620824	chr1:171449694-171455693
ENSG00000034971	chr1	171621823	-	MYOC	chr1:171604557-171621823	chr1:171455693-171710388	chr1:171620824-171626823
ENSG00000117533	chr1	171711387	-	VAMP4	chr1:171669300-171711387	chr1:171626823-171745841	chr1:171710388-171716387
ENSG00000010165	chr1	171750841	+	METTL13	chr1:171750788-171783163	chr1:171716387-171805620	chr1:171745841-171751840
ENSG00000197959	chr1	171810620	+	DNM3	chr1:171810621-172387606	chr1:171751840-172384827	chr1:171805620-171811619
ENSG00000180999	chr1	172389827	+	C1orf105	chr1:172389828-172437971	chr1:171811619-172412227	chr1:172384827-172390826
ENSG00000135845	chr1	172413226	-	PIGC	chr1:172339329-172413230	chr1:172390826-172497356	chr1:172412227-172418226
ENSG00000094975	chr1	172502356	+	SUCO	chr1:172501489-172580971	chr1:172418226-172623157	chr1:172497356-172503355
ENSG00000117560	chr1	172628157	+	FASLG	chr1:172628154-172636014	chr1:172503355-173019104	chr1:172623157-172629156
ENSG00000120337	chr1	173020103	-	TNFSF18	chr1:173009100-173020103	chr1:172629156-173175453	chr1:173019104-173025103
ENSG00000117586	chr1	173176452	-	TNFSF4	chr1:173152873-173176452	chr1:173025103-173441404	chr1:173175453-173181452
ENSG00000117592	chr1	173446404	+	PRDX6	chr1:173446405-173457946	chr1:173181452-173571234	chr1:173441404-173447403
ENSG00000162753	chr1	173572233	-	SLC9C2	chr1:173469603-173572233	chr1:173447403-173638002	chr1:173571234-173577233
ENSG00000183831	chr1	173639001	-	ANKRD45	chr1:173578700-173639001	chr1:173577233-173679122	chr1:173638002-173644001
ENSG00000076321	chr1	173684122	+	KLHL20	chr1:173684080-173755840	chr1:173644001-173788640	chr1:173679122-173685121
ENSG00000117593	chr1	173793640	+	DARS2	chr1:173793641-173827684	chr1:173685121-173794639	chr1:173788640-173794639
ENSG00000120334	chr1	173793460	-	CENPL	chr1:173768688-173793858	chr1:173792461-173833093	chr1:173792461-173798460
ENSG00000185278	chr1	173838093	+	ZBTB37	chr1:173837220-173872687	chr1:173798460-173885517	chr1:173833093-173839092
ENSG00000117601	chr1	173886516	-	SERPINC1	chr1:173872947-173886516	chr1:173839092-173990436	chr1:173885517-173891516
ENSG00000135870	chr1	173991435	-	RC3H1	chr1:173900352-173991435	chr1:173891516-174123654	chr1:173990436-173996435
ENSG00000152061	chr1	174128654	+	RABGAP1L	chr1:174128548-174964445	chr1:173996435-174412211	chr1:174123654-174129653
ENSG00000203737	chr1	174417211	+	GPR52	chr1:174417212-174418683	chr1:174129653-174963868	chr1:174412211-174418210
ENSG00000116161	chr1	174968868	+	CACYBP	chr1:174968300-174980851	chr1:174418210-174991562	chr1:174963868-174969867
ENSG00000120333	chr1	174992561	-	MRPS14	chr1:174979925-174992561	chr1:174969867-175031993	chr1:174991562-174997561
ENSG00000120332	chr1	175036993	+	TNN	chr1:175036994-175117202	chr1:174997561-175160891	chr1:175031993-175037992
ENSG00000235750	chr1	175161890	-	KIAA0040	chr1:175126123-175162135	chr1:175037992-175711907	chr1:175160891-175166890
ENSG00000116147	chr1	175712906	-	TNR	chr1:175284330-175712906	chr1:175166890-176175630	chr1:175711907-175717906
ENSG00000143207	chr1	176176629	-	RFWD2	chr1:175913967-176176629	chr1:175717906-176427306	chr1:176175630-176181629
ENSG00000116183	chr1	176432306	+	PAPPA2	chr1:176432307-176814735	chr1:176181629-177132827	chr1:176427306-176433305
ENSG00000152092	chr1	177133826	-	ASTN1	chr1:176826438-177134109	chr1:176433305-177138826	chr1:177132827-177138826
ENSG00000198797	chr1	177140632	+	BRINP2	chr1:177140633-177251558	chr1:177135632-177938051	chr1:177135632-177141631
ENSG00000120341	chr1	177939050	-	SEC16B	chr1:177893091-177953438	chr1:177141631-178058275	chr1:177938051-177944050
ENSG00000075391	chr1	178063275	+	RASAL2	chr1:178062864-178448644	chr1:177944050-178477211	chr1:178058275-178064274
ENSG00000240021	chr1	178482211	+	TEX35	chr1:178482212-178517734	chr1:178064274-178689299	chr1:178477211-178483210
ENSG00000116191	chr1	178694299	+	RALGPS2	chr1:178694300-178889238	chr1:178483210-178839188	chr1:178689299-178695298
ENSG00000116194	chr1	178840187	-	ANGPTL1	chr1:178818840-178840187	chr1:178695298-178990030	chr1:178839188-178845187
ENSG00000116199	chr1	178995030	+	FAM20B	chr1:178994939-179045697	chr1:178845187-179045511	chr1:178990030-178996029
ENSG00000186283	chr1	179050511	+	TOR3A	chr1:179050512-179067158	chr1:178996029-179197737	chr1:179045511-179051510
ENSG00000143322	chr1	179198736	-	ABL2	chr1:179068462-179198819	chr1:179051510-179257936	chr1:179197737-179203736
ENSG00000057252	chr1	179262936	+	SOAT1	chr1:179262925-179327815	chr1:179203736-179544069	chr1:179257936-179263935
ENSG00000116218	chr1	179545068	-	NPHS2	chr1:179519674-179545087	chr1:179263935-179556024	chr1:179544069-179550068
ENSG00000162782	chr1	179561024	+	TDRD5	chr1:179560748-179660407	chr1:179550068-179707297	chr1:179556024-179562023
ENSG00000143340	chr1	179712297	+	FAM163A	chr1:179712298-179785333	chr1:179562023-179845935	chr1:179707297-179713296
ENSG00000169905	chr1	179846934	-	TOR1AIP2	chr1:179809102-179846938	chr1:179713296-179851934	chr1:179845935-179851934
ENSG00000143337	chr1	179851446	+	TOR1AIP1	chr1:179851177-179894135	chr1:179846446-179918872	chr1:179846446-179852445
ENSG00000135837	chr1	179923872	+	CEP350	chr1:179923873-180084015	chr1:179852445-180118968	chr1:179918872-179924871
